"Reviewer_name","Review_title","Rating","Date_of_experience","Review_description"
"['customer']","['they', 'are', 'always', 'at', 'clients', 'top']","['excellent']","['three', 'november', 'twothousandtwentyfour']","['they', 'are', 'always', 'at', 'clients', 'top', 'service', 'i', 'was', 'served', 'by', 'stella', 'stevens', 'and', 'she', 'was', 'good']"
"['anika', 'arshad']","['sid', 'morgan', 'was', 'very', 'very', 'helpful', 'and']","['excellent']","['four', 'november', 'twothousandtwentyfour']","['sid', 'morgan', 'was', 'very', 'very', 'helpful', 'and', 'made', 'book', 'g', 'my', 'tickets', 'very', 'easy']"
"['liban', 'olaad']","['i', 'had', 'great', 'customer', 'service']","['excellent']","['thirtyone', 'october', 'twothousandtwentyfour']","['i', 'had', 'great', 'customer', 'service', 'i', 'found', 'james', 'smith', 'to', 'be', 'professional', 'helpful', 'and', 'efficient', 'he', 'found', 'me', 'a', 'package', 'that', 'suited', 'my', 'unique', 'needs', 'in', 'a', 'short', 'space', 'of', 'time', 'and', 'kept', 'tailoring', 'it', 'until', 'i', 'was', 'satisfied', 'i', 'cant', 'say', 'many', 'other', 'agents', 'would', 'be', 'as', 'patient', 'with', 'me', 'but', 'james', 'went', 'above', 'and', 'beyond', 'he', 'is', 'a', 'legend', 'in', 'my', 'eyes', 'thanks', 'james']"
"['yoda', 'home']","['amazing', 'service']","['excellent']","['twentyfour', 'october', 'twothousandtwentyfour']","['i', 'recently', 'booked', 'my', 'flight', 'from', 'heathrow', 'to', 'amritsar', 'with', 'roman', 'torress', 'he', 'was', 'very', 'patience', 'and', 'showed', 'me', 'all', 'the', 'options', 'available', 'to', 'me', 'i', 'read', 'some', 'bad', 'review', 'on', 'trip', 'advisor', 'so', 'was', 'super', 'nervous', 'however', 'i', 'gave', 'me', 'confidence', 'and', 'deliver', 'my', 'tickets', 'within', 'an', 'hour', 'of', 'making', 'payment', 'everything', 'was', 'done', 'efficiently', 'and', 'super', 'quick']"
"['edward', 'dunbar']","['ronald', 'was', 'very', 'helpful', 'and', 'paitent']","['excellent']","['three', 'november', 'twothousandtwentyfour']","['ronald', 'was', 'very', 'helpful', 'and', 'patient', 'and', 'it', 'was', 'a', 'pleasure', 'to', 'book', 'with', 'him']"
"['samir', 'khan']","['booked', 'holiday', 'with', 'crystal', 'travel']","['excellent']","['twentysix', 'october', 'twothousandtwentyfour']","['booked', 'holiday', 'with', 'crystal', 'travel', 'whole', 'process', 'was', 'very', 'handled', 'and', 'professionally', 'by', 'claireshe', 'listen', 'to', 'my', 'request', 'and', 'delivered', 'accordingly']"
"['m', 'saleem']","['oscar', 'was', 'very', 'helpful']","['excellent']","['three', 'november', 'twothousandtwentyfour']","['oscar', 'was', 'very', 'helpful', 'he', 'understood', 'our', 'urgency', 'gave', 'us', 'excellent', 'service', 'and', 'resolved', 'our', 'problem']"
"['stephen', 'denny']","['really', 'helpful', 'service', 'searched', 'best']","['excellent']","['two', 'november', 'twothousandtwentyfour']","['really', 'helpful', 'service', 'searched', 'best', 'deal', 'for', 'me']"
"['mercedes', 'allsop']","['stella', 'stevens', 'was', 'very', 'helpful', 'on', 'paying', 'the', 'balance', 'of', 'my', 'plane', 'ticket']","['excellent']","['three', 'november', 'twothousandtwentyfour']","['stella', 'stevens', 'was', 'very', 'helpful', 'on', 'helping', 'me', 'how', 'to', 'do', 'the', 'payment', 'for', 'my', 'plane', 'ticket', 'and', 'offering', 'to', 'book', 'the', 'seats']"
"['n', 'givane']","['i', 'was', 'talking', 'to', 'james', 'smith', 'on']","['good']","['three', 'november', 'twothousandtwentyfour']","['i', 'was', 'talking', 'to', 'james', 'smith', 'on', 'november', 'looking', 'to', 'book', 'a', 'flight', 'from', 'dubai', 'to', 'london', 'james', 'was', 'very', 'helpful', 'trying', 'to', 'get', 'me', 'right', 'ticket', 'for', 'within', 'my', 'budget', 'he', 'met', 'my', 'expectations', 'well', 'and', 'overi', 'had', 'wonderful', 'experience', 'with', 'your', 'company', 'and', 'especially', 'dealing', 'with', 'james', 'smith', 'very', 'helpful', 'and', 'big', 'shout', 'out', 'to', 'him', 'well', 'donei', 'have', 'used', 'your', 'company', 'on', 'numerous', 'occasions', 'and', 'will', 'do', 'in', 'future', 'carry', 'on', 'the', 'good', 'work']"
"['kewal', 'sohal']","['lovely', 'staff', 'great', 'talking', 'to', 'them', 'very']","['excellent']","['thirteen', 'october', 'twothousandtwentyfour']","['lovely', 'staff', 'great', 'talking', 'to', 'them', 'very', 'helpful', 'jose', 'was', 'a', 'lovely', 'gentleman', 'to', 'speak', 'to', 'gave', 'us', 'a', 'good', 'deal', 'holiday', 'thanks']"
"['ruby', 'antonio']","['im', 'satisfied', 'with', 'the', 'assistance', 'of']","['excellent']","['three', 'november', 'twothousandtwentyfour']","['im', 'satisfied', 'with', 'the', 'assistance', 'of', 'stella', 'stevens', 'regarding', 'my', 'flight', 'seat', 'request']"
"['dr', 'tahir', 'hussain']","['this', 'was', 'first', 'time', 'i', 'booked', 'tickets']","['excellent']","['six', 'october', 'twothousandtwentyfour']","['this', 'was', 'first', 'time', 'i', 'booked', 'tickets', 'from', 'crystal', 'travel', 'with', 'hesitation', 'due', 'to', 'past', 'bad', 'experience', 'but', 'surprisingly', 'i', 'found', 'jose', 'wilson', 'the', 'travel', 'agent', 'very', 'polite', 'helpful', 'and', 'true', 'professional', 'and', 'provided', 'excellent', 'service', 'i', 'will', 'definitely', 'recommend', 'everyone', 'to', 'deal', 'with', 'this', 'agency', 'especially', 'jose', 'wilson']"
"['customer']","['freya', 'was', 'quick', 'and', 'helpful', 'to', 'solve', 'my']","['good']","['two', 'november', 'twothousandtwentyfour']","['freya', 'was', 'quick', 'and', 'helpful', 'to', 'solve', 'my', 'query']"
"['bryna']","['booked', 'my', 'travel', 'quick']","['good']","['two', 'november', 'twothousandtwentyfour']","['booked', 'my', 'travel', 'quick', 'expensive', 'but', 'what', 'can', 'i', 'do', 'thanks', 'shirley']"
"['customer']","['aron', 'run', 'the', 'extra', 'mile', 'staying', 'late']","['excellent']","['two', 'november', 'twothousandtwentyfour']","['aron', 'run', 'the', 'extra', 'mile', 'staying', 'late', 'only', 'to', 'book', 'my', 'flight', 'many', 'thanks']"
"['syed', 'naqi', 'abbas', 'zaidi']","['ana', 'was', 'so', 'helpful', 'during', 'this', 'whole']","['excellent']","['two', 'november', 'twothousandtwentyfour']","['ana', 'was', 'so', 'helpful', 'during', 'this', 'whole', 'long', 'stressful', 'booking', 'during', 'busy', 'christmas', 'timeso', 'grateful', 'to', 'her']"
"['mrs', 'shehnaaz', 'aboo']","['james', 'was', 'very', 'calm', 'he', 'didnt', 'presurise']","['excellent']","['one', 'november', 'twothousandtwentyfour']","['james', 'was', 'very', 'calm', 'he', 'didnt', 'presurise', 'me', 'although', 'i', 'mustve', 'been', 'the', 'most', 'irritating', 'customer', 'i', 'liked', 'the', 'way', 'he', 'wasnt', 'about', 'now', 'that', 'ive', 'quoted', 'you', 'the', 'price', 'you', 'have', 'to', 'buy', 'no', 'he', 'clearly', 'showed', 'me', 'all', 'options', 'that', 'i', 'asked', 'for', 'st', 'time', 'ive', 'used', 'crystal', 'travel', 'ill', 'definitely', 'highly', 'recommend', 'james', 'to', 'all', 'my', 'friends', 'and', 'family']"
"['michael']","['knowledgeable', 'staff']","['excellent']","['one', 'november', 'twothousandtwentyfour']","['jose', 'was', 'knowledgeable', 'patient', 'and', 'keen', 'to', 'achieve', 'a', 'mutually', 'satisfying', 'outcome']"
"['miss', 'rebecca', 'delors', 'uk']","['james', 'smith', 'is', 'our', 'favourite']","['excellent']","['twentysix', 'october', 'twothousandtwentyfour']","['hey', 'there', 'apologies', 'i', 'was', 'meant', 'to', 'post', 'this', 'sooner', 'i', 'just', 'want', 'to', 'give', 'a', 'big', 'thank', 'you', 'to', 'mr', 'james', 'smith', 'for', 'his', 'patience', 'and', 'for', 'finding', 'me', 'a', 'great', 'return', 'ticket', 'my', 'mum', 'and', 'i', 'really', 'appreciated', 'the', 'time', 'you', 'took', 'out', 'to', 'sort', 'that', 'out', 'for', 'me', 'you', 'really', 'was', 'a', 'great', 'help', 'thank', 'you', 'so', 'so', 'much', 'warmest', 'regards', 'rebecca', 'delors']"
"['customer']","['it', 'was', 'an', 'amazing', 'service', 'from', 'miss']","['excellent']","['one', 'november', 'twothousandtwentyfour']","['it', 'was', 'an', 'amazing', 'service', 'from', 'miss', 'stella', 'stevens', 'like', 'alwaysi', 'prefer', 'to', 'speak', 'to', 'her', 'whenever', 'i', 'make', 'my', 'booking', 'with', 'crystal', 'travel', 'because', 'of', 'her', 'excellent', 'customer', 'service', 'thank', 'you', 'stella', 'for', 'my', 'enquiry']"
"['james', 'ross']","['flight', 'rebooking', 'arrangements']","['excellent']","['one', 'november', 'twothousandtwentyfour']","['oscar', 'lopez', 'was', 'very', 'helpful', 'and', 'professional', 'with', 'good', 'follow', 'up']"
"['erlyn']","['nathan', 'cole', 'is', 'superb']","['excellent']","['thirtyone', 'october', 'twothousandtwentyfour']","['nathan', 'cole', 'is', 'superb', 'listens', 'attentively', 'he', 'got', 'me', 'a', 'good', 'deal', 'for', 'myself', 'my', 'sons', 'tickets', 'he', 'even', 'reminded', 'me', 'of', 'important', 'documents', 'to', 'prepare', 'before', 'the', 'flight', 'thank', 'you']"
"['suseela', 'livingston']","['trust', 'worthy']","['excellent']","['thirtyone', 'october', 'twothousandtwentyfour']","['ive', 'booked', 'my', 'ticket', 'twice', 'once', 'through', 'roman', 'an', 'second', 'time', 'through', 'joy', 'wilson', 'both', 'were', 'very', 'patientcalm', 'and', 'smart', 'i', 'believe', 'these', 'two', 'are', 'assets', 'for', 'crystal', 'travel', 'we', 'are', 'usually', 'scared', 'when', 'it', 'comes', 'to', 'online', 'booking', 'for', 'air', 'tickets', 'but', 'not', 'through', 'this', 'company', 'i', 'will', 'continue', 'to', 'book', 'my', 'tickets', 'through', 'this', 'company', 'for', 'a', 'life', 'time']"
"['cecilia', 'bonilla']","['thank', 'you', 'aron', 'for', 'being', 'so', 'helpful']","['excellent']","['thirtyone', 'october', 'twothousandtwentyfour']","['thank', 'you', 'aron', 'for', 'being', 'so', 'helpful', 'with', 'my', 'booking']"
"['katherine', 'camp']","['i', 'booked', 'our', 'flights', 'with', 'joy', 'and', 'found']","['excellent']","['twentyeight', 'october', 'twothousandtwentyfour']","['i', 'booked', 'our', 'flights', 'with', 'joy', 'and', 'found', 'the', 'process', 'friendly', 'and', 'efficient', 'joy', 'was', 'kind', 'and', 'patient', 'answering', 'all', 'of', 'my', 'queries', 'i', 'have', 'used', 'crystal', 'before', 'and', 'will', 'use', 'again', 'thank', 'you', 'joy', 'for', 'all', 'your', 'help']"
"['rea']","['arbaz', 'is', 'an', 'excellent', 'agent', 'whod', 'help']","['excellent']","['thirtyone', 'october', 'twothousandtwentyfour']","['arbaz', 'is', 'an', 'excellent', 'agent', 'whod', 'help', 'me', 'with', 'my', 'flight', 'bookings', 'rea']"
"['rcgonzalvo']","['arbaz', 'is', 'very', 'helpful', 'in', 'dealing', 'with']","['excellent']","['thirtyone', 'october', 'twothousandtwentyfour']","['arbaz', 'is', 'very', 'helpful', 'in', 'dealing', 'with', 'the', 'issue', 'i', 'raisewill', 'recommend', 'him', 'to', 'my', 'friendswell', 'done', 'and', 'keep', 'up', 'the', 'good', 'work']"
"['abdullah', 'a']","['i', 'would', 'like', 'to', 'thank', 'jose', 'for', 'his']","['excellent']","['twentyone', 'october', 'twothousandtwentyfour']","['i', 'would', 'like', 'to', 'thank', 'jose', 'for', 'his', 'customer', 'knowledge', 'and', 'for', 'his', 'willingness', 'to', 'help', 'customers', 'i', 'booked', 'a', 'flight', 'with', 'him', 'and', 'he', 'was', 'such', 'an', 'amazing', 'agent']"
"['vaseva', 'nakia']","['installment', 'payments']","['excellent']","['thirtyone', 'october', 'twothousandtwentyfour']","['early', 'this', 'year', 'i', 'was', 'service', 'by', 'ronald', 'throughout', 'till', 'today', 'i', 'manage', 'to', 'complete', 'my', 'payment', 'with', 'crystal', 'for', 'my', 'december', 'family', 'vacation', 'his', 'very', 'helpful', 'with', 'his', 'team', 'and', 'they', 'managed', 'to', 'help', 'me', 'booked', 'the', 'ticket', 'and', 'went', 'through', 'the', 'process', 'thank', 'you', 'so', 'much', 'will', 'keep', 'in', 'touch']"
"['mahomed', 'h']","['helpful', 'in', 'correcting', 'my', 'mistake']","['good']","['thirty', 'october', 'twothousandtwentyfour']","['i', 'realised', 'a', 'mistake', 'id', 'made', 'on', 'the', 'name', 'of', 'one', 'of', 'the', 'passengers', 'i', 'called', 'and', 'spoke', 'to', 'freya', 'who', 'gave', 'me', 'clear', 'instructions', 'of', 'what', 'needed', 'to', 'be', 'done', 'i', 'knew', 'there', 'would', 'be', 'a', 'charge', 'i', 'hate', 'that', 'airlines', 'do', 'this', 'anyway', 'freya', 'kept', 'me', 'updated', 'and', 'assured', 'me', 'shed', 'get', 'it', 'done', 'and', 'i', 'got', 'a', 'call', 'in', 'the', 'evening', 'and', 'emails', 'confirming', 'that', 'she', 'managed', 'to', 'get', 'it', 'done', 'thanks', 'freyaps', 'dropping', 'one', 'star', 'because', 'travel', 'companies', 'all', 'seem', 'to', 'request', 'these', 'reviews', 'which', 'is', 'a', 'bit', 'annoying', 'but', 'the', 'actual', 'customer', 'support', 'was', 'good', 'in', 'this', 'case']"
"['mrs', 'e', 'm', 'magpantay']","['sergio', 'from', 'crystal', 'travel', 'never', 'fails', 'me']","['excellent']","['four', 'june', 'twothousandtwentyfour']","['sergio', 'gomez', 'as', 'always', 'been', 'so', 'good', 'to', 'me', 'when', 'i', 'personally', 'call', 'him', 'for', 'my', 'future', 'flights', 'no', 'doubt', 'he', 'is', 'very', 'helpful', 'kind', 'and', 'professional', 'on', 'what', 'he', 'doesi', 'will', 'never', 'going', 'to', 'look', 'for', 'any', 'other', 'travel', 'agents', 'but', 'crystal', 'travel', 'very', 'reliable', 'and', 'i', 'know', 'i', 'am', 'in', 'good', 'hands', 'thank', 'you', 'crystal', 'travel']"
"['adam', 'kuhl']","['good', 'service', 'and', 'found', 'a', 'deal', 'for', 'our']","['excellent']","['thirty', 'october', 'twothousandtwentyfour']","['good', 'service', 'and', 'found', 'a', 'deal', 'for', 'our', 'flights', 'john', 'was', 'very', 'helpful']"
"['ekuase', 'nosasu']","['helpful']","['excellent']","['thirtyone', 'october', 'twothousandtwentyfour']","['helpful', 'reliable', 'trust']"
"['imran', 'khan']","['happy', 'with', 'the', 'help', 'provide']","['excellent']","['thirty', 'october', 'twothousandtwentyfour']","['i', 'was', 'very', 'happy', 'with', 'the', 'help', 'i', 'received', 'from', 'ronnie', 'he', 'explained', 'everything', 'to', 'us', 'very', 'well', 'i', 'would', 'definitely', 'book', 'again', 'with', 'ronnie', 'in', 'the', 'future', 'thank', 'you', 'so', 'much']"
"['yateen']","['james', 'smith', 'was', 'very', 'helpful', 'and']","['excellent']","['twentyseven', 'october', 'twothousandtwentyfour']","['james', 'smith', 'was', 'very', 'helpful', 'and', 'managed', 'to', 'help', 'us', 'book', 'the', 'ticket', 'and', 'went', 'through', 'the', 'process', 'of', 'checking', 'online', 'as', 'well', 'he', 'understood', 'our', 'urgency', 'and', 'helped', 'us', 'to', 'get', 'the', 'right', 'ticket']"
"['ethel', 'dcosta']","['booking', 'our', 'flight', 'through', 'crystal']","['excellent']","['thirty', 'october', 'twothousandtwentyfour']","['booking', 'our', 'flight', 'through', 'crystal', 'travel', 'was', 'made', 'easy', 'and', 'trouble', 'free', 'by', 'ronald', 'who', 'was', 'efficient', 'and', 'very', 'helpful', 'from', 'start', 'to', 'finish', 'thank', 'you', 'very', 'much']"
"['tony', 'russell']","['have', 'used', 'crystal', 'travel', 'a', 'few', 'times']","['excellent']","['twentyfour', 'october', 'twothousandtwentyfour']","['have', 'used', 'crystal', 'travel', 'a', 'few', 'times', 'over', 'the', 'years', 'and', 'have', 'been', 'happy', 'with', 'my', 'experiences', 'with', 'them', 'tickets', 'come', 'promptly', 'and', 'correctly', 'and', 'there', 'prices', 'are', 'pretty', 'fair']"
"['rodelio', 'gonzales']","['excellent', 'service', 'from', 'the', 'customer']","['excellent']","['fifteen', 'october', 'twothousandtwentyfour']","['excellent', 'service', 'from', 'the', 'customer', 'service', 'of', 'crystal', 'travel', 'having', 'a', 'quick', 'response', 'on', 'my', 'query', 'regarding', 'flights', 'booking']"
"['evo', 'deniz', 'soldier', 'of', 'fortune']","['very', 'prompt', 'service', 'by', 'oscar']","['excellent']","['thirty', 'october', 'twothousandtwentyfour']","['very', 'prompt', 'service', 'by', 'oscar', 'much', 'recommend']"
"['dicky', 'kwan']","['freya', 'made', 'my', 'day']","['excellent']","['thirty', 'october', 'twothousandtwentyfour']","['freya', 'made', 'my', 'day', 'when', 'i', 'request', 'to', 'add', 'meal', 'preference', 'she', 'apply', 'it', 'within', 'an', 'hour', 'and', 'im', 'really', 'pleased', 'of', 'her', 'instant', 'support']"
"['steven', 'martin']","['australia', 'travels']","['excellent']","['twentynine', 'october', 'twothousandtwentyfour']","['good', 'company', 'offering', 'reasonable', 'and', 'competitive', 'priced', 'flights', 'to', 'australia', 'rebecca', 'was', 'really', 'helpful', 'and', 'knowledgeable', 'and', 'making', 'the', 'booking', 'process', 'go', 'smoothly']"
"['consumer']","['company', 'you', 'can', 'trust']","['good']","['thirty', 'july', 'twothousandtwentyfour']","['very', 'supportive', 'team', 'especially', 'sherry', 'smithits', 'a', 'good', 'and', 'reliable', 'company', 'when', 'booking', 'holidays', 'and', 'flightsyou', 'can', 'also', 'pay', 'your', 'flight', 'tickets', 'in', 'instalments', 'depends', 'where', 'you', 'are', 'going', 'and', 'how', 'muchwill', 'definitely', 'use', 'them', 'again', 'and', 'again']"
"['kam', 'singh']","['great', 'experience']","['excellent']","['twentyeight', 'october', 'twothousandtwentyfour']","['great', 'experience', 'mr', 'aron', 'smith', 'was', 'very', 'helpful', 'will', 'definitely', 'recommend', 'to', 'others']"
"['paul', 'fryer']","['i', 'was', 'contacted', 'by', 'your', 'representativejosh', 'davis']","['excellent']","['fourteen', 'october', 'twothousandtwentyfour']","['i', 'was', 'contacted', 'by', 'your', 'representative', 'mr', 'josh', 'davis', 'that', 'man', 'could', 'not', 'have', 'been', 'more', 'helpful', 'if', 'hed', 'tried', 'im', 'not', 'very', 'conversant', 'with', 'mobile', 'phones', 'or', 'banking', 'appsthat', 'man', 'explained', 'everything', 'and', 'eventually', 'all', 'was', 'sortedhis', 'english', 'was', 'perfect', 'and', 'his', 'manners', 'impeccablehe', 'is', 'a', 'great', 'asset', 'to', 'your', 'companythanks', 'josh']"
"['customer']","['aron', 'is', 'very', 'good', 'and', 'helpful']","['excellent']","['twentyeight', 'october', 'twothousandtwentyfour']","['aron', 'is', 'very', 'good', 'and', 'helpful']"
"['kersley']","['alfred', 'was', 'very', 'helpful', 'to', 'do', 'the']","['excellent']","['twentyeight', 'october', 'twothousandtwentyfour']","['alfred', 'was', 'very', 'helpful', 'to', 'do', 'the', 'checkin']"
"['david']","['a', 'great', 'service', 'from', 'aron', 'highly', 'recommend']","['excellent']","['twentyeight', 'october', 'twothousandtwentyfour']","['a', 'great', 'service', 'from', 'aron']"
"['racquel']","['assisted', 'by', 'arbaz']","['excellent']","['twentyeight', 'october', 'twothousandtwentyfour']","['assisted', 'by', 'arbaz', 'very', 'helpful', 'knowledgeable', 'and', 'accommodating', 'to', 'sort', 'out', 'my', 'queries']"
"['okeke', 'chimkasi']","['crystal', 'travel', 'is', 'the', 'best', 'travel']","['excellent']","['twentyeight', 'october', 'twothousandtwentyfour']","['crystal', 'travel', 'is', 'the', 'best', 'travel', 'agency', 'anyone', 'can', 'use', 'they', 'provided', 'me', 'with', 'easy', 'payment', 'plan', 'i', 'paid', 'for', 'my', 'ticket', 'with', 'east', 'thanks', 'to', 'crystal', 'travel', 'i', 'would', 'recommend', 'eveyone', 'to', 'give', 'them', 'a', 'try', 'you', 'wont', 'regret', 'it']"
"['paul', 'cook']","['a', 'great', 'experience', 'and', 'christy', 'really']","['excellent']","['twentyseven', 'october', 'twothousandtwentyfour']","['a', 'great', 'experience', 'and', 'christy', 'really', 'made', 'the', 'whole', 'process', 'easy', 'i', 'would', 'highly', 'recommend', 'crystal', 'travel', 'to', 'anyonepaul', 'cook']"
"['rutendo', 'hildah', 'mazarura']","['fast', 'and', 'accurate']","['excellent']","['twentyeight', 'october', 'twothousandtwentyfour']","['fast', 'and', 'accurate', 'everything', 'is', 'clear', 'and', 'well', 'explained']"
"['customernoel']","['james', 'smith', 'was', 'polite', 'efficient']","['excellent']","['twentyeight', 'october', 'twothousandtwentyfour']","['james', 'smith', 'was', 'polite', 'efficient', 'patient', 'quick', 'and', 'answered', 'my', 'questions', 'fully']"
"['olivia', 'espinosa']","['very', 'trustworthy', 'travel', 'agent']","['excellent']","['twentyfour', 'october', 'twothousandtwentyfour']","['very', 'trustworthy', 'travel', 'agent', 'james', 'smith', 'is', 'very', 'helpful', 'and', 'very', 'patient', 'managed', 'to', 'find', 'a', 'good', 'deal', 'for', 'us', 'flights', 'and', 'tickets', 'sorted', 'i', 'can', 'breathe', 'and', 'sleep', 'now', 'will', 'use', 'them', 'again']"
"['nyi']","['ned', 'is', 'helpful']","['excellent']","['twentyseven', 'october', 'twothousandtwentyfour']","['ned', 'is', 'helpful', 'quick', 'and', 'he', 'knows', 'what', 'he', 'is', 'doingthanks']"
"['sukhvinder']","['highly', 'recommended', 'booking', 'with', 'crystal', 'travel', 'agent']","['excellent']","['twentyseven', 'october', 'twothousandtwentyfour']","['for', 'claire', 'harp', 'great', 'helpful', 'good', 'advice', 'for', 'the', 'booking', 'to', 'india', 'delhi', 'highly', 'recommended', 'booking', 'with', 'crystal', 'travel']"
"['zahra']","['it', 'was', 'a', 'very', 'fast', 'response', 'while', 'i', 'was']","['good']","['twentyseven', 'october', 'twothousandtwentyfour']","['it', 'was', 'a', 'very', 'fast', 'response', 'while', 'i', 'was', 'still', 'trying', 'to', 'book', 'and', 'everything', 'you', 'said', 'you', 'are', 'going', 'to', 'do', 'it', 'happened', 'in', 'the', 'frame', 'of', 'time']"
"['customer']","['flight', 'traveller']","['excellent']","['twentyseven', 'october', 'twothousandtwentyfour']","['they', 'manage', 'to', 'inform', 'me', 'about', 'my', 'flight', 'details', 'with', 'great', 'information', 'thank', 'you']"
"['chantelle']","['crystal', 'travels']","['excellent']","['twentysix', 'october', 'twothousandtwentyfour']","['crystal', 'travels', 'i', 'booked', 'my', 'flight', 'go', 'to', 'the', 'seychelle', 'i', 'spoke', 'to', 'a', 'guy', 'called', 'ronald', 'he', 'was', 'fantastic', 'but', 'then', 'i', 'spoke', 'afterwards', 'to', 'a', 'lady', 'called', 'candice', 'and', 'she', 'was', 'just', 'amazing', 'at', 'her', 'job', 'very', 'patient', 'very', 'kind', 'very', 'efficient', 'she', 'made', 'me', 'understand', 'and', 'she', 'took', 'her', 'time', 'doing', 'her', 'job']"
"['mr', 'barreto']","['great', 'customer', 'service']","['excellent']","['twentysix', 'october', 'twothousandtwentyfour']","['hello', 'i', 'just', 'booked', 'a', 'ticket', 'from', 'crystal', 'travel', 'today', 'shirley', 'smith', 'was', 'the', 'travel', 'agent', 'who', 'assisted', 'me', 'shes', 'speak', 'very', 'good', 'english', 'and', 'she', 'helped', 'me', 'find', 'a', 'good', 'dealschedule', 'for', 'my', 'flight', 'shes', 'polite', 'and', 'easy', 'to', 'talk', 'to', 'shes', 'had', 'a', 'very', 'nice', 'voice', 'keep', 'up', 'the', 'good', 'work', 'shirley', 'i', 'will', 'definitely', 'call', 'you', 'again', 'for', 'my', 'next', 'flight']"
"['lina', 'beltran']","['hello', 'i', 'just', 'booked', 'a', 'ticket', 'from']","['excellent']","['twentysix', 'october', 'twothousandtwentyfour']","['olivia', 'clark', 'helped', 'me', 'when', 'l', 'needed', 'it', 'most', 'very', 'polite', 'and', 'professionalthanks', 'again', 'olivia']"
"['shadoe', 'nkiwane']","['olivia', 'clark', 'helped', 'me', 'when', 'l', 'needed', 'it']","['excellent']","['twentysix', 'october', 'twothousandtwentyfour']","['very', 'excellent', 'customer', 'service', 'specially', 'nathan', 'cole', 'who', 'did', 'the', 'booking', 'very', 'friendly', 'kind', 'patience', 'knowlegeablei', 'am', 'very', 'satisfied', 'with', 'the', 'excellent', 'service']"
"['tony']","['asyong']","['excellent']","['twentysix', 'october', 'twothousandtwentyfour']","['the', 'lady', 'claire', 'harp', 'who', 'assisted', 'to', 'purchase', 'my', 'ticket', 'was', 'very', 'helpful', 'accomodating', 'friendly', 'and', 'patience', 'she', 'tried', 'her', 'very', 'best', 'to', 'get', 'a', 'good', 'price', 'for', 'me', 'that', 'suits', 'my', 'budget', 'and', 'give', 'all', 'my', 'demands', 'in', 'order', 'to', 'travel', 'with', 'my', 'own', 'conveniencec', 'as', 'customer', 'she', 'has', 'a', 'very', 'good', 'service', 'to', 'her', 'customer', 'she', 'has', 'given', 'me', 'some', 'options', 'to', 'make', 'me', 'comfortable', 'and', 'avoid', 'any', 'unxmecpected', 'problem', 'that', 'may', 'arise', 'during', 'my', 'flight', 'which', 'is', 'very', 'helful', 'claire', 'is', 'the', 'best', 'i', 'ever', 'met', 'and', 'dealt', 'in', 'getting', 'and', 'booking', 'a', 'ticket', 'she', 'is', 'absolutely', 'brialliant', 'and', 'wonderful', 'thank', 'you', 'so', 'much', 'claire', 'and', 'congrats', 'to', 'crystal', 'ttavel', 'for', 'having', 'claire', 'as', 'your', 'employee', 'shes', 'an', 'asset', 'in', 'your', 'team']"
"['carlota']","['the', 'lady', 'claire', 'harp', 'who', 'assisted', 'to']","['excellent']","['twentysix', 'october', 'twothousandtwentyfour']","['thank', 'you', 'oliva', 'for', 'your', 'help', 'and', 'attention', 'with', 'sorting', 'my', 'qatar', 'airways', 'e', 'ticket', 'excellent', 'service', 'a', 'thank', 'you']"
"['paul', 'chapman']","['thank', 'you', 'oliva', 'for', 'your', 'help', 'and']","['excellent']","['twentysix', 'october', 'twothousandtwentyfour']","['olivia', 'was', 'very', 'efficient', 'i', 'highly', 'recommend', 'this', 'company']"
"['customer']","['highly', 'recommended']","['excellent']","['twentysix', 'october', 'twothousandtwentyfour']","['i', 'booked', 'my', 'flight', 'from', 'lagos', 'to', 'the', 'uk', 'yesterday', 'i', 'had', 'issues', 'with', 'the', 'initial', 'booking', 'cos', 'of', 'scheghen', 'states', 'visa', 'issues', 'and', 'the', 'agent', 'ronnie', 'oconnor', 'was', 'very', 'helpful', 'very', 'very', 'patient', 'understanding', 'and', 'amazing', 'its', 'my', 'first', 'time', 'but', 'i', 'will', 'come', 'back', 'again', 'and', 'again', 'and', 'even', 'recommend', 'others', 'because', 'of', 'the', 'treatment', 'i', 'got', 'from', 'ronnie', 'i', 'would', 'definitely', 'use', 'this', 'service', 'again', 'thank', 'you', 'crystal', 'travel']"
"['josephine', 'onifade']","['amazing', 'experience', 'with', 'crystal', 'travel', 'agent', 'ronnie']","['excellent']","['twentyfive', 'october', 'twothousandtwentyfour']","['ive', 'already', 'booked', 'a', 'ticket', 'with', 'crystal', 'travel', 'a', 'month', 'back', 'and', 'i', 'needed', 'to', 'make', 'some', 'changes', 'to', 'the', 'return', 'date', 'i', 'spoke', 'with', 'arbaz', 'khan', 'he', 'was', 'fantastic', 'called', 'me', 'back', 'a', 'few', 'times', 'to', 'keep', 'me', 'updated', 'customer', 'service']"
